stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,4.09,0,0,0,20.43,0,12.26
72hpf,0,3.21,0,0,0,32.09,10.7,0,5.35
21Day,1.34,4.02,4.02,1.34,6.69,30.79,9.37,4.02,10.71
3Month,0,9.28,0.32,58.87,1.92,0.64,0,0,1.28
22Month,0.55,6.01,0,4.92,1.64,4.37,0,0,0.55
