stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,12.26,0,0,16.35
72hpf,0,1.07,0,0,0,2.14,0,0,18.19
21Day,0,0,0,1.34,1.34,0,0,0,5.35
3Month,0.32,0.96,1.6,0.96,0.32,0,0,0.32,0.96
22Month,0.55,12.03,1.09,2.19,0,0,1.64,0,1.09
