stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,26.74,0,0,0,8.56,0,0,0
21Day,0,26.77,0,0,1.34,12.05,0,0,0
3Month,0,15.36,0.64,0.32,0.32,2.56,0,0,2.56
22Month,1.64,50.84,10.93,1.64,1.09,13.67,2.19,2.73,13.67
