stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,8.17,8.17,0,0,0,0,53.12,0,12.26
72hpf,0,2.14,1.07,0,0,0,9.63,1.07,4.28
21Day,0,6.69,1.34,0,1.34,1.34,5.35,0,1.34
3Month,0.32,7.68,0,2.24,0.96,0.32,0.32,0,0
22Month,0.55,3.28,0,1.09,2.73,0,0,0.55,1.64
