stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,10.7,1.07,0
21Day,4.02,1.34,0,0,6.69,6.69,0
3Month,5.76,51.83,1.28,0.32,0.32,0.64,1.28
22Month,1.09,7.11,1.64,0.55,0.55,0,0
