stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,474.02,0,98.07,0,0,12.26
72hpf,1.07,1.07,0,207.54,3.21,72.75,0,0,16.05
21Day,1.34,2.68,0,194.09,1.34,38.82,0,1.34,13.39
3Month,21.76,0.64,2.24,351.62,1.28,4.48,0,1.6,2.56
22Month,21.32,0,1.09,215.93,0,3.28,2.19,1.09,1.64
