stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,28.6,0,0,24.52
72hpf,0,20.33,0,0,2.14,5.35,0,0,162.61
21Day,0,12.05,1.34,2.68,1.34,6.69,0,1.34,121.81
3Month,0.32,13.44,53.11,2.24,2.88,1.6,0.32,0.96,13.44
22Month,0,11.48,21.87,2.19,0.55,2.19,0.55,1.09,4.92
