stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,8.56,2.14,0,0,2.14,0,0,4.28
21Day,0,34.8,0,1.34,6.69,5.35,0,0,1.34
3Month,0.96,46.07,0.32,18.24,4.16,0.32,0,1.6,1.28
22Month,0.55,54.67,0.55,3.28,5.47,1.09,0.55,0,1.09
