stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,4.09,12.26,0,4.09
72hpf,1.07,0,0,24.61,2.14,1.07
21Day,0,1.34,1.34,1.34,0,1.34
