stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,0,2.14,0,1.07
21Day,0,6.69,1.34,0,9.37,2.68,2.68,0,1.34
3Month,0,7.04,0.64,0.32,12.16,0,0.32,0,0.32
22Month,0.55,25.69,0,0.55,16.95,0,0,1.09,2.73
