stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,12.26,0,0
72hpf,3.21,2.14,0,0,1.07,2.14,0,0
21Day,12.05,6.69,0,5.35,2.68,6.69,1.34,4.02
3Month,3.2,0,0.96,2.56,0,0,0.64,0
22Month,11.48,0,0,2.19,0,0,0.55,0
