stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,0,0,61.3,0,20.43
72hpf,0,2.14,0,0,0,0,34.23,1.07,8.56
21Day,0,1.34,2.68,0,0,4.02,24.09,0,17.4
3Month,0,0.96,0,0.32,0.64,0,0,0,0.32
22Month,0.55,8.2,0,0,3.28,0,0.55,0,2.19
