stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0
72hpf,8.56,1.07,0,0,3.21,276.01,0,2.14
21Day,4.02,1.34,0,0,0,85.67,1.34,4.02
3Month,2.56,0,0.64,0.32,0,0,0.64,0.32
22Month,7.65,0,1.64,0.55,0,0,1.09,1.09
