stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,8.17
72hpf,0,1.07,0,0,0,0,0,0,0
21Day,0,5.35,0,0,0,1.34,0,0,0
3Month,0.32,48.95,2.88,3.52,0.64,0.32,0,0.32,2.24
22Month,0,15.31,0,0,0,0,0.55,0,0
