stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,12.26,12.26,8.17,0,0,0
72hpf,6.42,1.07,0,12.84,81.3,6.42,12.84,0,2.14
21Day,41.49,5.35,0,17.4,250.31,24.09,0,6.69,20.08
3Month,11.52,0,0.96,0.64,0,0.32,0,0.64,0.32
22Month,37.72,0,1.64,1.09,0,0.55,0.55,0,0
