stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,0,0
21Day,0,0,0,1.34,0,1.34,0,0,0
3Month,0,5.44,4.16,93.75,0.64,0,0,0,1.6
22Month,0.55,2.19,0,32.25,0,0,0.55,1.64,0
