stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,118.51,3841.22,4.09,0,187.97,404.55,8516.07,4.09,28.6,3244.61
72hpf,501.73,30812.12,361.59,0,192.56,2213.4,9408.81,1566.17,253.54,20019
21Day,140.55,40525.43,681.31,12.05,677.3,6101.03,3292.79,36.14,970.44,19108.9
3Month,585.83,35031.57,134.06,326.99,1455.45,1773.8,375.3,136.3,600.86,14338.53
22Month,2192.63,89765.07,286.45,214.84,1498.38,1469.41,2014.42,5792.35,672.93,19422.64
