stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,4.09,8.17,0,0
72hpf,1.07,0,0,0,3.21,0,3.21
21Day,1.34,0,0,1.34,0,1.34,0
3Month,1.92,3.52,0,0,0,0.32,0.32
22Month,0.55,0,2.73,0,0,0,0
