stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,0,0,4.09,0,73.56,0
72hpf,1.07,0,0,3.21,32.09,5.35
21Day,0,6.69,6.69,1.34,5.35,6.69
22Month,5.47,0,2.19,0.55,4.92,2.19
