stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,1.07,0,0
21Day,0,0,0,0,1.34,0,0
3Month,4.48,52.47,0.32,0.32,0.64,0.32,0.96
22Month,1.64,10.39,0,0,0,0,0
