stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,20.43,0,12.26
72hpf,5.35,0,0,2.14,65.26,16.05
21Day,10.71,1.34,4.02,9.37,50.86,14.72
