stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,8.17,4.09,0
72hpf,0,0,0,0,0,0,3.21,0,1.07
21Day,0,8.03,0,1.34,0,1.34,0,0,0
3Month,0,52.79,0.32,18.88,2.24,0.32,0,0.64,1.6
22Month,1.09,32.8,0,4.37,3.28,0,1.64,2.19,1.09
