stage,Epithelial,Erythroid,Germ,Muscle,Neuron,Secretory,Stromal
72hpf,5.35,1.07,0,2.14,41.72,0,4.28
21Day,5.35,1.34,0,0,13.39,0,1.34
3Month,0.96,0,10.56,0,0,0.64,0
22Month,2.19,0,0,0,0,0,0
