stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,77.64,0,0,0,12.26,12.26,0,0,0
72hpf,80.23,2.14,0,1.07,2.14,79.16,0,0,41.72
21Day,136.53,2.68,0,0,4.02,278.41,0,4.02,40.16
3Month,17.28,0,23.68,1.92,0.32,0.96,0,2.24,16
22Month,13.12,0,17.49,2.19,0.55,9.84,0.55,0.55,8.75
