stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,1.07,2.14,126.24,1.07,0
21Day,12.05,1.34,0,4.02,0,22.76,1.34,1.34
3Month,3.52,0,16.32,1.28,0.64,0.64,0.32,0
22Month,1.09,0,0,0,0,0,0,0
