stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,57.21,0,16.35
72hpf,4.28,12.84,1.07,2.14,5.35,185.07,0,23.54
21Day,0,20.08,10.71,10.71,4.02,58.9,2.68,37.48
