stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,4.09,257.44,0,0,20.43
72hpf,5.35,12.84,5.35,0,11.77,733.88,1.07,1.07,46
21Day,1.34,22.76,1.34,2.68,21.42,298.49,0,5.35,53.54
3Month,0,0.32,0,0,0,0,0,0,0.32
22Month,0,3.28,1.09,1.09,0,1.09,0.55,1.09,1.64
