stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
21Day,1.34,0,32.12,1.34,2.68,2.68,0
3Month,2.88,0,28.16,0,0,0,0.32
22Month,8.75,0.55,67.79,0,1.09,0,1.64
