stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,4.09,4.09,134.85,0,4.09,8.17
72hpf,9.63,43.86,2.14,0,3.21,89.86,0,0,31.02
21Day,8.03,48.19,5.35,1.34,18.74,37.48,0,6.69,101.73
3Month,0,0.64,0,0,0,0,0,0,0
22Month,0,1.64,0,0,0,0.55,1.09,0,3.28
