stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,44.95,0,8.17
72hpf,2.14,0,0,0,1.07,48.14,0,0
21Day,5.35,6.69,2.68,10.71,2.68,88.34,6.69,13.39
3Month,0.64,0,0,0.32,0,0,0,0
22Month,0.55,0,1.64,0,0.55,0.55,0,0.55
