stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,0,0
21Day,12.05,1.34,0,1.34,1.34,22.76,12.05,13.39
3Month,1.6,0.32,1.28,0.64,0.64,0,2.56,0.32
22Month,0.55,0,0,0.55,0,0,0,0
