stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,0,0,0
72hpf,0,1.07,0,0,0,1.07,0,0,0
21Day,0,21.42,0,4.02,0,1.34,0,0,0
3Month,0,2.88,0.64,0.96,0.32,0,0,0.32,0.64
22Month,0.55,12.03,0,3.83,1.09,0,0.55,0,1.09
