stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
72hpf,7.49,1.07,0,0,131.58,0,0,3.21
21Day,18.74,4.02,2.68,2.68,133.85,0,5.35,12.05
3Month,0.96,0,0,0,0,0,0,0
22Month,10.39,0,2.73,0.55,0,1.09,0,0
