stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,151.2,4.09,4.09
72hpf,3.21,1.07,0,197.91,39.58,1.07
21Day,5.35,2.68,2.68,331.96,8.03,5.35
