stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,220.67,0,12.26
72hpf,2.14,34.23,14.98,0,5.35,21.4,2188.79,5.35,36.37
21Day,1.34,32.12,18.74,0,14.72,8.03,828.55,29.45,25.43
3Month,0,0.96,0,0.32,0.32,0,1.6,0.32,0
22Month,0,3.83,0,3.28,0.55,0,0.55,0.55,0.55
