stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,24.52,355.52,0,0,715.12,16.35,584.36,16.35,0,44.95
72hpf,21.4,1090.12,28.88,0,52.42,545.59,433.27,3.21,5.35,2595.31
21Day,53.54,1305.07,60.23,1.34,167.32,2408.02,311.88,17.4,120.47,2967.53
3Month,179.49,736.52,7.36,30.08,1023.52,500.72,162.21,13.12,53.75,5451.94
22Month,615.53,1443.17,24.6,19.13,1986.54,321.43,1097.14,3485.47,203.36,7441.61
