stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,57.21,0,0
72hpf,1.07,0,0,0,0,41.72,0,1.07
21Day,0,6.69,0,0,0,21.42,1.34,0
3Month,0,6.08,9.92,0,0,0.64,0,0.32
22Month,0,5.47,0,1.64,0,0.55,0,1.09
