stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,61.3,0,0,0
72hpf,0,1.07,0,0,2.14,68.47,0,0,7.49
21Day,0,4.02,0,0,8.03,70.94,0,1.34,9.37
3Month,0.96,27.84,6.4,6.4,1.92,4.16,0.32,1.28,9.92
22Month,1.09,119.72,3.28,14.21,1.09,18.59,4.37,3.28,10.93
