stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,2.14,0,0
21Day,5.35,1.34,0,1.34,2.68,0,2.68
3Month,10.24,0.32,0.64,5.44,0,0,0.32
22Month,13.12,0,0.55,2.73,0,0.55,0
