stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,44.95,0,0
72hpf,0,38.51,0,0,0,0,27.81,0,1.07
21Day,0,10.71,0,0,0,1.34,1.34,0,2.68
3Month,0.96,88.31,0.96,856.18,11.52,0.64,13.76,4.48,3.52
22Month,0,28.97,0.55,13.67,1.64,0.55,0.55,1.09,1.64
