stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,32.69,0,0,4.09,0,114.42,4.09,0
72hpf,1.07,40.65,1.07,2.14,0,0,48.14,0,7.49
21Day,0,20.08,1.34,4.02,1.34,2.68,14.72,1.34,18.74
3Month,0.96,117.42,0.64,1012,18.24,3.52,16.32,6.72,24
22Month,0.55,47.56,0,80.36,6.01,0,34.99,6.56,4.92
