stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,85.81,4.09,0,0,0,110.33,0,12.26
72hpf,1.07,130.51,13.91,0,0,12.84,1169.28,3.21,33.16
21Day,0,53.54,5.35,0,1.34,6.69,232.9,13.39,10.71
3Month,0.64,86.07,0.32,5.44,3.84,0.64,2.24,1.92,1.6
22Month,1.09,56.31,0,9.84,4.37,1.09,2.19,0,0.55
