stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,4.09,0
72hpf,0,2.14,0,0,1.07,5.35,0
21Day,0,6.69,0,1.34,0,5.35,1.34
3Month,0.32,5.44,0.64,2.56,0.96,0,0
22Month,0,1.09,0,0.55,0.55,0,0
