stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,4.09,0,0,0,0,12.26,4.09,0
72hpf,0,2.14,0,0,0,0,6.42,0,4.28
21Day,0,0,0,0,0,0,0,0,4.02
3Month,0,5.76,0.32,30.08,1.6,0.96,0.32,0,1.28
22Month,0,3.28,0,1.09,0,0,1.09,0,0
