stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,0,0,4.09,61.3,8.17
72hpf,1.07,6.42,1.07,0,0,0,7.49,1.07
21Day,0,5.35,4.02,1.34,1.34,0,2.68,2.68
3Month,0.32,4.48,0,20.8,0.32,0,0,1.28
22Month,0.55,2.19,0,7.11,0.55,0.55,0,0
