stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,24.52,0,0,8.17
72hpf,0,3.21,0,0,0,0,4.28,0,0,0
21Day,0,81.65,2.68,0,45.51,1.34,6.69,1.34,4.02,6.69
3Month,3.2,1311.79,6.08,87.99,330.51,9.28,3.84,0.96,11.84,18.56
22Month,0.55,354.78,6.56,26.24,230.14,2.19,1.64,10.93,5.47,13.12
