stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,12.26,0,0
72hpf,0,9.63,1.07,0,0,0,2.14,0,1.07
21Day,0,12.05,0,0,1.34,1.34,12.05,0,2.68
3Month,0.64,22.08,0.32,1.28,7.36,5.44,4.8,7.04,1.28
22Month,0.55,19.68,0,4.37,4.37,0.55,2.73,3.28,1.09
