stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,28.6,0,8.17,0,269.7,0,0,12.26
72hpf,2.14,40.65,24.61,7.49,8.56,211.82,1.07,3.21,37.44
21Day,1.34,44.17,56.22,37.48,28.11,68.27,0,4.02,68.27
3Month,0,0.32,0.32,0,0,0,0,0,0
22Month,3.28,22.96,0,19.13,1.09,1.09,1.09,0.55,3.83
