stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,4.09,0,32.69,0,0,0
72hpf,0,14.98,0,0,0,3.21,36.37,0,1.07,7.49
21Day,1.34,46.85,9.37,0,16.06,5.35,32.12,0,1.34,20.08
3Month,0,10.56,0,0.64,3.84,0,0.32,0,0,0
22Month,1.64,16.95,0.55,0,7.65,0,0,2.73,1.64,1.64
