stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,306.48,0,0,0,0,28.6,0
72hpf,86.65,0,0,0,0,4.28,1.07
21Day,78.97,1.34,1.34,0,1.34,5.35,1.34
3Month,8.32,0,0,0.32,0,0,0
22Month,2.19,0,0,0,0,0,0
