stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,0,24.52,0,0
72hpf,3.21,31.02,4.28,0,0,4.28,71.68,0,18.19
21Day,22.76,5.35,1.34,0,1.34,6.69,82.99,2.68,5.35
3Month,11.84,42.55,0,1.28,2.56,0.64,0.96,1.6,0.32
22Month,8.2,3.28,0,0,0.55,0,0.55,0,0.55
