stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,4.09,0,16.35,0,0,0
72hpf,1.07,0,0,0,25.67,0,0,6.42
21Day,1.34,0,0,1.34,13.39,0,0,2.68
3Month,14.4,17.92,1.6,0,0.64,0,3.52,0.64
22Month,5.47,0,1.09,0,0,0.55,0.55,0.55
