stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,2.14,0,0,0,6.42,1.07
21Day,2.68,0,0,0,2.68,1.34
3Month,10.24,2.24,1.6,0.32,0,0.64
22Month,14.21,0,1.09,0,0.55,1.64
