stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0
21Day,0,0,0,0,0,1.34,0
3Month,23.04,0,3.2,0.64,0.32,0,0.96
22Month,25.69,0.55,3.28,0,0,0,0
