stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,2.14,0,0
21Day,1.34,2.68,0,0,0,0,0
3Month,9.6,126.06,1.6,0.64,0,0.64,0.64
22Month,4.37,8.2,0.55,0,0,0,0
