stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,1.07,0,0,0,16.05,0,0,0
21Day,0,4.02,2.68,0,0,8.03,0,0,0
3Month,0.96,35.51,4.48,2.24,0,1.28,0,0.96,0.32
22Month,0,37.72,8.2,3.28,1.09,0.55,0.55,0,2.73
