stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.07,0,0,0,0,1.07,0,0
3Month,0.64,10.24,0.32,35.19,3.52,0.32,0.32,1.28,0.32
22Month,0,0,0,2.19,0,0.55,0,0,0
