stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,36.78,0,0,4.09,6652.67,216.58,4.09,4.09,57.21
72hpf,33.16,608.71,200.05,1.07,46,30115.69,2584.62,21.4,17.12,815.18
21Day,36.14,1539.31,619.74,5.35,547.46,18892.06,1669.15,4.02,275.74,1329.16
3Month,4.48,885.3,1.28,26.56,43.83,1066.39,6.72,0.64,10.56,44.47
22Month,10.93,153.06,3.83,8.75,100.58,993.27,2.19,7.65,4.37,21.32
