stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,1.07,1.07,0,2.14
21Day,0,0,2.68,0,0,0,0,0,1.34
3Month,11.84,0.32,109.1,4.48,0.32,0,0,0.32,1.92
22Month,7.11,0,5.47,3.28,0,0.55,0,0,0
