stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,57.21,380.04,24.52,0,241.1,265.62,2574.43,16.35,8.17,453.59
72hpf,44.93,598.01,52.42,1.07,32.09,230.01,1695.62,78.09,37.44,317.73
21Day,14.72,724.15,301.17,8.03,144.56,243.61,669.27,2.68,76.3,388.17
3Month,27.52,2812.67,25.92,981.92,395.14,120.94,49.27,5.12,89.59,161.57
22Month,48.65,4876.16,29.52,225.22,665.28,66.15,90.2,280.43,62.32,187.5
