stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,4.09
72hpf,7.49,0,0,0,1.07,141.21,0,0
21Day,9.37,5.35,0,6.69,8.03,273.06,4.02,9.37
3Month,8,0,3.84,3.52,0,2.56,0.64,0.64
22Month,8.2,0,2.73,0.55,0.55,2.73,0.55,0.55
