stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,8.17,0,28.6,0,0,12.26
72hpf,25.67,0,1.07,0,4.28,9.63,18.19,2.14,7.49
21Day,13.39,0,0,2.68,17.4,0,0,0,4.02
3Month,336.27,0,1.28,9.92,28.16,1.6,0.32,4.8,2.88
22Month,71.07,0.55,3.28,128.46,1.64,0,3.28,1.64,10.39
