stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,0,0,0,12.26,0,0,0
72hpf,1.07,1.07,0,0,0,17.12,0,0,1.07
21Day,0,0,0,0,0,14.72,0,0,1.34
3Month,0,12.48,74.23,2.56,0.64,3.52,0,1.28,0.64
22Month,0,8.2,3.83,1.64,0,0,0.55,0,1.64
