stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Stromal
72hpf,0,0,0,0,0,1.07,0
21Day,2.68,1.34,0,0,1.34,0,2.68
3Month,1.92,0,8,1.28,0.32,0,0
22Month,0.55,0,0,0,0,0,0
